Lat,Long,Species_name,State_name,Avg_Leaves_fresh_pre_2020,Avg_Flowers_bud_pre_2020,Avg_Fruits_ripe_pre_2020,Avg_Leaves_fresh_post_2020,Avg_Flowers_bud_post_2020,Avg_Fruits_ripe_post_2020,Change_Leaves_fresh,Change_Flowers_bud,Change_Fruits_ripe
8.34323,77.05283,Neem-Azadirachta indica,Kerala,0.9436619718309859,0.014084507042253521,0.014084507042253521,1.0,0.02040816326530612,0.02040816326530612,0.05633802816901412,0.006323656223052599,0.006323656223052599
8.34331,77.05286,Amla-Phyllanthus emblica,Kerala,0.7777777777777778,0.3333333333333333,0.3333333333333333,1.0,0.18181818181818182,0.0,0.2222222222222222,-0.1515151515151515,-0.3333333333333333
8.34338,77.06104,Indian Laburnum-Cassia fistula,Kerala,1.0,0.0,0.0,,,,,,
8.34338,77.06104,Maulsari-Mimusops elengi,Kerala,1.0,0.0,0.0,,,,,,
8.34338,77.06104,Neem-Azadirachta indica,Kerala,1.0,0.0,0.0,,,,,,
8.34338,77.06104,Peepal-Ficus religiosa,Kerala,1.0,-2.0,0.0,,,,,,
8.34364,77.0676,Amla-Phyllanthus emblica,Kerala,1.0,1.0,1.2,,,,,,
8.34364,77.0676,Coconut palm-Cocos nucifera,Kerala,1.1233480176211454,1.118942731277533,1.0572687224669604,1.0,1.4634146341463414,1.065040650406504,-0.12334801762114544,0.34447190286880836,0.007771927939543621
8.34364,77.0676,Custard apple-Annona squamosa,Kerala,1.3333333333333333,0.6666666666666666,0.3333333333333333,,,,,,
8.34364,77.0676,Jackfruit-Artocarpus heterophyllus,Kerala,0.9803921568627451,0.49019607843137253,0.21568627450980393,1.0,0.45454545454545453,0.0,0.019607843137254943,-0.035650623885918,-0.21568627450980393
8.34364,77.0676,Mango (all varieties)-Mangifera indica,Kerala,1.0,0.6,1.2,,,,,,
8.34364,77.0676,Quickstick-Gliricidia sepium,Kerala,2.0,0.0,0.0,,,,,,
8.34364,77.0676,Tamarind-Tamarindus indica,Kerala,1.027027027027027,0.4864864864864865,0.4594594594594595,1.0833333333333333,0.16666666666666666,1.0833333333333333,0.056306306306306286,-0.3198198198198199,0.6238738738738738
8.34364,77.0676,Teak-Tectona grandis,Kerala,1.1428571428571428,1.0357142857142858,0.21428571428571427,1.0,1.6888888888888889,1.6,-0.1428571428571428,0.6531746031746031,1.385714285714286
8.34364,77.0676,Wood Apple-Aegle marmelos,Kerala,1.5,1.0,2.0,,,,,,
8.34387,77.05188,Amla-Phyllanthus emblica,Kerala,0.9607843137254902,0.4117647058823529,0.0,,,,,,
8.34387,77.05188,Chandada-Macaranga peltata,Kerala,1.0,0.0,-0.2857142857142857,,,,,,
8.34387,77.05188,Chiku Sapodilla-Manilkara zapota,Kerala,1.0232558139534884,0.3023255813953488,0.32558139534883723,,,,,,
8.34387,77.05188,Coconut palm-Cocos nucifera,Kerala,0.9777158774373259,0.7883008356545961,0.8885793871866295,1.0,1.6222222222222222,1.2444444444444445,0.02228412256267409,0.8339213865676262,0.3558650572578149
8.34387,77.05188,Country Fig-Ficus racemosa,Kerala,1.0,-2.0,0.0,,,,,,
8.34387,77.05188,Custard apple-Annona squamosa,Kerala,1.0263157894736843,0.32894736842105265,0.32894736842105265,,,,,,
8.34387,77.05188,Devil's Tree-Alstonia scholaris,Kerala,1.0,0.5,0.5,,,,,,
8.34387,77.05188,Drumstick tree-Moringa oleifera,Kerala,1.0875,0.45,0.125,1.0,0.375,0.125,-0.08749999999999991,-0.07500000000000001,0.0
8.34387,77.05188,Guava tree-Psidium guajava,Kerala,1.1923076923076923,0.34615384615384615,0.2692307692307692,,,,,,
8.34387,77.05188,Gulmohur-Delonix regia,Kerala,1.0666666666666667,0.9333333333333333,0.06666666666666667,,,,,,
8.34387,77.05188,Indian Almond-Terminalia catappa,Kerala,0.0,0.0,0.5,,,,,,
8.34387,77.05188,Indian Laburnum-Cassia fistula,Kerala,1.0,0.07575757575757576,0.19696969696969696,0.9642857142857143,0.25,0.2857142857142857,-0.0357142857142857,0.17424242424242425,0.08874458874458874
8.34387,77.05188,Jackfruit-Artocarpus heterophyllus,Kerala,1.0762331838565022,-0.13452914798206278,0.08968609865470852,1.0,0.4368932038834951,0.07766990291262135,-0.07623318385650224,0.5714223518655579,-0.012016195742087163
8.34387,77.05188,Jamun-Syzygium cumini,Kerala,1.0,1.0,1.0,,,,,,
8.34387,77.05188,Mango (all varieties)-Mangifera indica,Kerala,1.0512820512820513,0.688034188034188,0.5256410256410257,1.069767441860465,0.7441860465116279,0.16279069767441862,0.018485390578413696,0.056151858477439864,-0.36285032796660704
8.34387,77.05188,Maulsari-Mimusops elengi,Kerala,0.9361702127659575,0.0,-0.0851063829787234,,,,,,
8.34387,77.05188,Neem-Azadirachta indica,Kerala,1.0124223602484472,0.012422360248447204,-0.043478260869565216,,,,,,
8.34387,77.05188,Peepal-Ficus religiosa,Kerala,0.9298245614035088,-2.0,-0.10526315789473684,,,,,,
8.34387,77.05188,Pride of India-Lagerstroemia speciosa,Kerala,1.0,0.0,0.0,,,,,,
8.34387,77.05188,Purple Bauhinia-Bauhinia purpurea,Kerala,1.0,0.5151515151515151,0.15151515151515152,,,,,,
8.34387,77.05188,Quickstick-Gliricidia sepium,Kerala,0.9811320754716981,-0.018867924528301886,-0.03773584905660377,,,,,,
8.34387,77.05188,Rain tree-Albizia saman,Kerala,0.7142857142857143,0.08571428571428572,-0.11428571428571428,,,,,,
8.34387,77.05188,Red Silk Cotton-Bombax ceiba,Kerala,1.0,0.18518518518518517,0.1111111111111111,,,,,,
8.34387,77.05188,Tamarind-Tamarindus indica,Kerala,0.96,0.26,0.4,,,,,,
8.34387,77.05188,Teak-Tectona grandis,Kerala,0.7391304347826086,0.6086956521739131,0.13043478260869565,,,,,,
8.34387,77.05188,True Ashoka-Saraca asoca,Kerala,1.1818181818181819,0.09090909090909091,0.09090909090909091,,,,,,
8.34387,77.05188,Wood Apple-Aegle marmelos,Kerala,1.3333333333333333,0.6666666666666666,0.3333333333333333,,,,,,
8.3439,77.04417,Jackfruit-Artocarpus heterophyllus,Kerala,1.0,0.0,0.0,,,,,,
8.3439,77.04417,Mango (all varieties)-Mangifera indica,Kerala,1.0,1.0,0.0,,,,,,
8.3439,77.04417,Neem-Azadirachta indica,Kerala,-2.0,-2.0,-2.0,,,,,,
8.3439,77.04417,Peepal-Ficus religiosa,Kerala,1.0,-2.0,0.0,,,,,,
8.3439,77.04417,Rain tree-Albizia saman,Kerala,1.0,0.0,0.0,,,,,,
8.3439,77.04417,True Ashoka-Saraca asoca,Kerala,1.0,-2.0,0.0,,,,,,
8.34394,77.05317,Indian Almond-Terminalia catappa,Kerala,0.8888888888888888,1.0,0.4444444444444444,1.0,1.7619047619047619,1.1428571428571428,0.11111111111111116,0.7619047619047619,0.6984126984126984
8.34397,77.06501,Mango (all varieties)-Mangifera indica,Kerala,1.0,1.0,-2.0,,,,,,
8.34398,77.03767,Indian Almond-Terminalia catappa,Kerala,1.0,2.0,0.0,,,,,,
8.34415,77.0369,Custard apple-Annona squamosa,Kerala,2.0,-2.0,0.0,,,,,,
8.34435,77.03678,Coconut palm-Cocos nucifera,Kerala,1.0,1.0,1.0,,,,,,
8.34441,77.05581,Amla-Phyllanthus emblica,Kerala,1.0,0.0,0.0,,,,,,
8.34441,77.05581,Chandada-Macaranga peltata,Kerala,1.0,0.0,0.0,,,,,,
8.34441,77.05581,Chiku Sapodilla-Manilkara zapota,Kerala,1.0,0.3333333333333333,0.0,,,,,,
8.34441,77.05581,Coconut palm-Cocos nucifera,Kerala,0.7,0.15,1.05,,,,,,
8.34441,77.05581,Custard apple-Annona squamosa,Kerala,1.0,0.3,0.1,1.0,1.0,0.25,0.0,0.7,0.15
8.34441,77.05581,Drumstick tree-Moringa oleifera,Kerala,1.3333333333333333,0.6666666666666666,0.6666666666666666,,,,,,
8.34441,77.05581,Guava tree-Psidium guajava,Kerala,1.4,-0.6,-0.2,,,,,,
8.34441,77.05581,Gulmohur-Delonix regia,Kerala,1.0,1.0,0.0,,,,,,
8.34441,77.05581,Indian Laburnum-Cassia fistula,Kerala,1.0,1.0,-0.5,,,,,,
8.34441,77.05581,Jackfruit-Artocarpus heterophyllus,Kerala,1.0384615384615385,0.038461538461538464,0.19230769230769232,,,,,,
8.34441,77.05581,Jamun-Syzygium cumini,Kerala,2.0,2.0,1.0,,,,,,
8.34441,77.05581,Mango (all varieties)-Mangifera indica,Kerala,1.1666666666666667,0.5,-0.16666666666666666,,,,,,
8.34441,77.05581,Maulsari-Mimusops elengi,Kerala,1.0,0.0,0.0,,,,,,
8.34441,77.05581,Neem-Azadirachta indica,Kerala,0.7,0.0,0.0,,,,,,
8.34441,77.05581,Peepal-Ficus religiosa,Kerala,0.7692307692307693,-2.0,-0.15384615384615385,,,,,,
8.34441,77.05581,Purple Bauhinia-Bauhinia purpurea,Kerala,1.25,1.25,-0.5,,,,,,
8.34441,77.05581,Quickstick-Gliricidia sepium,Kerala,1.0,0.0,0.0,,,,,,
8.34441,77.05581,Rain tree-Albizia saman,Kerala,1.0,0.0,0.0,,,,,,
8.34441,77.05581,Tamarind-Tamarindus indica,Kerala,1.08,0.16,0.16,1.0,0.0,0.5,-0.08000000000000007,-0.16,0.33999999999999997
8.34441,77.05581,Teak-Tectona grandis,Kerala,1.0,0.6666666666666666,0.3333333333333333,1.0,2.0,1.85,0.0,1.3333333333333335,1.5166666666666668
8.34441,77.05581,Wood Apple-Aegle marmelos,Kerala,2.0,0.0,-2.0,,,,,,
8.34572,77.06038,Coconut palm-Cocos nucifera,Kerala,0.8,0.8,1.0,,,,,,
8.34572,77.06038,Jackfruit-Artocarpus heterophyllus,Kerala,1.0,1.0,0.0,,,,,,
8.34572,77.06038,Mango (all varieties)-Mangifera indica,Kerala,1.0,1.0,1.0,,,,,,
8.34572,77.06038,Rain tree-Albizia saman,Kerala,1.0,0.0,0.0,,,,,,
8.34585,77.07619,Coconut palm-Cocos nucifera,Kerala,2.0,1.0,2.0,,,,,,
8.3459,77.05192,Coconut palm-Cocos nucifera,Kerala,1.0,0.5,1.5,,,,,,
8.3459,77.05192,Purple Bauhinia-Bauhinia purpurea,Kerala,1.0,1.0,-0.5,,,,,,
8.3459,77.05192,Teak-Tectona grandis,Kerala,1.0,1.0,0.0,,,,,,
8.34618,77.03946,Coconut palm-Cocos nucifera,Kerala,1.0,0.7142857142857143,0.9285714285714286,,,,,,
8.34618,77.03946,Devil's Tree-Alstonia scholaris,Kerala,2.0,2.0,2.0,,,,,,
8.34618,77.03946,Indian Laburnum-Cassia fistula,Kerala,1.0,1.0,0.0,,,,,,
8.34618,77.03946,Mango (all varieties)-Mangifera indica,Kerala,1.0,1.0,0.0,,,,,,
8.34627,77.04404,Amla-Phyllanthus emblica,Kerala,1.0,0.0,0.0,,,,,,
8.34627,77.04404,Guava tree-Psidium guajava,Kerala,2.0,0.0,0.0,,,,,,
8.34627,77.04404,Gulmohur-Delonix regia,Kerala,1.0,1.0,0.0,,,,,,
8.34627,77.04404,Mango (all varieties)-Mangifera indica,Kerala,1.0,0.0,0.0,,,,,,
8.34627,77.04404,Maulsari-Mimusops elengi,Kerala,1.0,0.0,0.0,,,,,,
8.34627,77.04404,Neem-Azadirachta indica,Kerala,1.0,0.0,0.0,,,,,,
8.34627,77.04404,Peepal-Ficus religiosa,Kerala,1.0,-2.0,-1.0,,,,,,
8.34627,77.04404,Purple Bauhinia-Bauhinia purpurea,Kerala,1.0,1.0,0.0,,,,,,
8.34627,77.04404,Quickstick-Gliricidia sepium,Kerala,1.0,0.0,0.0,,,,,,
8.34627,77.04404,Tamarind-Tamarindus indica,Kerala,1.0,0.0,0.0,,,,,,
8.34674,77.05077,Quickstick-Gliricidia sepium,Kerala,1.0,-1.0,0.0,,,,,,
8.34676,77.04952,Mango (all varieties)-Mangifera indica,Kerala,0.75,0.8636363636363636,0.20454545454545456,1.0,0.6666666666666666,0.0,0.25,-0.19696969696969702,-0.20454545454545456
8.34719,77.06563,Coconut palm-Cocos nucifera,Kerala,1.0,1.0,1.5,,,,,,
8.34719,77.06563,Jackfruit-Artocarpus heterophyllus,Kerala,1.1428571428571428,0.6428571428571429,0.2857142857142857,,,,,,
8.34719,77.06563,Peepal-Ficus religiosa,Kerala,1.0,-2.0,0.0,,,,,,
8.34747,77.06305,Coconut palm-Cocos nucifera,Kerala,1.0,0.0,2.0,,,,,,
8.3475,77.03727,Maulsari-Mimusops elengi,Kerala,1.0,0.0,0.0,,,,,,
8.34758,77.05509,Coconut palm-Cocos nucifera,Kerala,1.0,0.5,1.5,,,,,,
8.34758,77.05509,Neem-Azadirachta indica,Kerala,1.0,0.0,0.0,,,,,,
8.34855,77.04841,Coconut palm-Cocos nucifera,Kerala,1.0594059405940595,0.7326732673267327,1.108910891089109,,,,,,
8.34855,77.04841,Custard apple-Annona squamosa,Kerala,1.1923076923076923,-0.038461538461538464,0.7692307692307693,,,,,,
8.34855,77.04841,Devil's Tree-Alstonia scholaris,Kerala,1.3333333333333333,-0.6666666666666666,0.0,,,,,,
8.34855,77.04841,Drumstick tree-Moringa oleifera,Kerala,1.7777777777777777,0.6666666666666666,0.1111111111111111,,,,,,
8.34855,77.04841,Indian Laburnum-Cassia fistula,Kerala,0.2857142857142857,-0.5714285714285714,-0.8571428571428571,,,,,,
8.34855,77.04841,Jackfruit-Artocarpus heterophyllus,Kerala,1.25,1.0,0.9583333333333334,,,,,,
8.34855,77.04841,Mango (all varieties)-Mangifera indica,Kerala,1.0,1.0,0.2,,,,,,
8.34855,77.04841,Neem-Azadirachta indica,Kerala,0.875,-0.4166666666666667,0.125,,,,,,
8.34855,77.04841,Peepal-Ficus religiosa,Kerala,1.3333333333333333,-2.0,-0.6666666666666666,,,,,,
8.34855,77.04841,Purple Bauhinia-Bauhinia purpurea,Kerala,2.0,2.0,0.0,,,,,,
8.34855,77.04841,Wood Apple-Aegle marmelos,Kerala,2.0,0.0,0.0,,,,,,
8.34888,77.05477,Amla-Phyllanthus emblica,Kerala,1.0,0.3333333333333333,0.0,,,,,,
8.34888,77.05477,Chandada-Macaranga peltata,Kerala,1.0,0.0,0.0,,,,,,
8.34888,77.05477,Chiku Sapodilla-Manilkara zapota,Kerala,1.0,0.0,0.0,,,,,,
8.34888,77.05477,Coconut palm-Cocos nucifera,Kerala,0.9,0.4,1.1,,,,,,
8.34888,77.05477,Custard apple-Annona squamosa,Kerala,1.2,0.2,0.0,,,,,,
8.34888,77.05477,Drumstick tree-Moringa oleifera,Kerala,1.0,-2.0,0.0,,,,,,
8.34888,77.05477,Guava tree-Psidium guajava,Kerala,1.0,0.3333333333333333,0.0,,,,,,
8.34888,77.05477,Gulmohur-Delonix regia,Kerala,1.0,1.0,0.0,,,,,,
8.34888,77.05477,Indian Laburnum-Cassia fistula,Kerala,1.0,0.0,-1.3333333333333333,,,,,,
8.34888,77.05477,Jackfruit-Artocarpus heterophyllus,Kerala,1.0,-0.047619047619047616,0.2857142857142857,1.0,0.2,0.0,0.0,0.24761904761904763,-0.2857142857142857
8.34888,77.05477,Mango (all varieties)-Mangifera indica,Kerala,1.0,0.0,0.0,,,,,,
8.34888,77.05477,Maulsari-Mimusops elengi,Kerala,1.0,0.0,0.0,,,,,,
8.34888,77.05477,Neem-Azadirachta indica,Kerala,0.8888888888888888,0.0,0.0,1.0,0.0,0.0,0.11111111111111116,0.0,0.0
8.34888,77.05477,Peepal-Ficus religiosa,Kerala,1.0,-2.0,0.0,,,,,,
8.34888,77.05477,Quickstick-Gliricidia sepium,Kerala,1.0,0.0,0.0,,,,,,
8.34888,77.05477,Rain tree-Albizia saman,Kerala,1.0,0.0,0.0,,,,,,
8.34888,77.05477,Tamarind-Tamarindus indica,Kerala,1.0,0.0,-0.6666666666666666,,,,,,
8.34888,77.05477,Teak-Tectona grandis,Kerala,1.0,1.0,0.0,,,,,,
8.34888,77.05477,True Ashoka-Saraca asoca,Kerala,1.0,0.0,0.0,,,,,,
8.34888,77.05477,Wood Apple-Aegle marmelos,Kerala,2.0,2.0,2.0,,,,,,
8.3489,77.03296,Neem-Azadirachta indica,Kerala,2.0,1.0,1.0,,,,,,
8.349,77.05789,Chandada-Macaranga peltata,Kerala,1.0,0.0,0.0,,,,,,
8.349,77.05789,Chiku Sapodilla-Manilkara zapota,Kerala,0.75,1.0,1.5,,,,,,
8.349,77.05789,Coconut palm-Cocos nucifera,Kerala,1.016304347826087,0.9945652173913043,1.0326086956521738,1.0,1.0,1.0,-0.016304347826086918,0.005434782608695676,-0.032608695652173836
8.349,77.05789,Custard apple-Annona squamosa,Kerala,0.9411764705882353,0.23529411764705882,0.29411764705882354,,,,,,
8.349,77.05789,Drumstick tree-Moringa oleifera,Kerala,1.0,0.0,0.0,,,,,,
8.349,77.05789,Guava tree-Psidium guajava,Kerala,1.0,1.0,1.0,,,,,,
8.349,77.05789,Jackfruit-Artocarpus heterophyllus,Kerala,1.2203389830508475,-0.288135593220339,0.11864406779661017,,,,,,
8.349,77.05789,Mango (all varieties)-Mangifera indica,Kerala,0.8571428571428571,0.7857142857142857,0.35714285714285715,,,,,,
8.349,77.05789,Neem-Azadirachta indica,Kerala,1.0,0.2,0.0,,,,,,
8.349,77.05789,Peepal-Ficus religiosa,Kerala,1.5,-2.0,0.0,,,,,,
8.349,77.05789,Rain tree-Albizia saman,Kerala,0.25,-0.125,0.125,,,,,,
8.349,77.05789,Teak-Tectona grandis,Kerala,1.0,0.0,0.0,,,,,,
8.349,77.05789,True Ashoka-Saraca asoca,Kerala,1.75,0.375,0.125,,,,,,
8.34905,77.04562,Coconut palm-Cocos nucifera,Kerala,0.9565217391304348,0.9565217391304348,0.9565217391304348,,,,,,
8.34905,77.04562,Indian Laburnum-Cassia fistula,Kerala,1.0,0.0,0.0,,,,,,
8.34905,77.04562,Jackfruit-Artocarpus heterophyllus,Kerala,1.6285714285714286,1.4714285714285715,1.4285714285714286,1.0,0.5,0.17391304347826086,-0.6285714285714286,-0.9714285714285715,-1.2546583850931676
8.34905,77.04562,Neem-Azadirachta indica,Kerala,1.0769230769230769,0.0,0.0,1.0,0.0,0.0,-0.07692307692307687,0.0,0.0
8.34915,77.05666,Tamarind-Tamarindus indica,Kerala,1.0,0.0,-2.0,,,,,,
8.34915,77.05666,Teak-Tectona grandis,Kerala,2.0,1.0,0.0,,,,,,
8.34916,77.05482,Guava tree-Psidium guajava,Kerala,1.0,0.0,0.0,,,,,,
8.3492,77.04431,Neem-Azadirachta indica,Kerala,1.0,0.0,0.0,,,,,,
8.34939,77.0545,Amla-Phyllanthus emblica,Kerala,1.0,0.0,-0.6666666666666666,,,,,,
8.34939,77.0545,Chandada-Macaranga peltata,Kerala,1.0,0.0,0.0,,,,,,
8.34939,77.0545,Chiku Sapodilla-Manilkara zapota,Kerala,1.0,0.3333333333333333,0.3333333333333333,,,,,,
8.34939,77.0545,Coconut palm-Cocos nucifera,Kerala,1.25,0.5,2.0,,,,,,
8.34939,77.0545,Custard apple-Annona squamosa,Kerala,1.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,,
8.34939,77.0545,Drumstick tree-Moringa oleifera,Kerala,1.0,0.0,1.0,,,,,,
8.34939,77.0545,Gulmohur-Delonix regia,Kerala,1.0,1.0,0.0,,,,,,
8.34939,77.0545,Indian Laburnum-Cassia fistula,Kerala,1.0,0.0,0.0,,,,,,
8.34939,77.0545,Jackfruit-Artocarpus heterophyllus,Kerala,1.3333333333333333,0.0,0.6666666666666666,,,,,,
8.34939,77.0545,Mango (all varieties)-Mangifera indica,Kerala,1.5,-1.0,-1.0,,,,,,
8.34939,77.0545,Maulsari-Mimusops elengi,Kerala,1.0,0.0,0.0,,,,,,
8.34939,77.0545,Neem-Azadirachta indica,Kerala,1.0,0.0,0.0,,,,,,
8.34939,77.0545,Peepal-Ficus religiosa,Kerala,1.0,-2.0,0.0,,,,,,
8.34939,77.0545,Purple Bauhinia-Bauhinia purpurea,Kerala,1.0,1.0,0.0,,,,,,
8.34939,77.0545,Quickstick-Gliricidia sepium,Kerala,1.0,0.0,0.0,,,,,,
8.34939,77.0545,Rain tree-Albizia saman,Kerala,1.0,0.0,0.0,,,,,,
8.34939,77.0545,Teak-Tectona grandis,Kerala,1.0,1.0,0.0,,,,,,
8.34939,77.0545,True Ashoka-Saraca asoca,Kerala,1.0,0.0,0.0,,,,,,
8.35066,77.02473,Indian Almond-Terminalia catappa,Kerala,1.0,1.0,0.0,,,,,,
8.3511,77.04632,Coconut palm-Cocos nucifera,Kerala,1.0,1.0,2.0,,,,,,
8.35132,77.03219,Indian Almond-Terminalia catappa,Kerala,1.0,1.875,0.0,,,,,,
8.35138,77.07759,Coconut palm-Cocos nucifera,Kerala,1.0,0.0,1.0,,,,,,
8.35138,77.07759,Custard apple-Annona squamosa,Kerala,1.0,1.0,2.0,,,,,,
8.35138,77.07759,Jackfruit-Artocarpus heterophyllus,Kerala,1.0,2.0,1.0,,,,,,
8.35161,77.05418,Coconut palm-Cocos nucifera,Kerala,1.0,1.0,2.0,,,,,,
8.35161,77.05418,True Ashoka-Saraca asoca,Kerala,1.0,0.0,0.0,,,,,,
8.35381,77.04754,Custard apple-Annona squamosa,Kerala,1.5,1.0,0.5,,,,,,
8.35434,77.03308,Coconut palm-Cocos nucifera,Kerala,1.0,1.0,0.0,,,,,,
8.35434,77.03308,Custard apple-Annona squamosa,Kerala,1.0,0.0,0.0,,,,,,
8.35434,77.03308,Neem-Azadirachta indica,Kerala,1.0,0.0,0.0,,,,,,
8.35491,77.05652,Coconut palm-Cocos nucifera,Kerala,1.0,1.0,2.0,,,,,,
8.35491,77.05652,Indian Laburnum-Cassia fistula,Kerala,1.0,0.0,0.0,,,,,,
8.35491,77.05652,Jackfruit-Artocarpus heterophyllus,Kerala,1.0,-2.0,0.0,,,,,,
8.35491,77.05652,Purple Bauhinia-Bauhinia purpurea,Kerala,1.0,1.0,0.0,,,,,,
8.35507,77.05124,Coconut palm-Cocos nucifera,Kerala,1.0,0.0,1.0,,,,,,
8.35585,77.04036,Amla-Phyllanthus emblica,Kerala,1.0,0.0,1.0,,,,,,
8.35585,77.04036,Chiku Sapodilla-Manilkara zapota,Kerala,1.0,0.0,0.0,,,,,,
8.35585,77.04036,Custard apple-Annona squamosa,Kerala,1.0,0.0,0.0,,,,,,
8.35585,77.04036,Purple Bauhinia-Bauhinia purpurea,Kerala,1.0,1.0,0.0,,,,,,
8.35608,77.04879,Custard apple-Annona squamosa,Kerala,1.0,0.0,0.0,,,,,,
8.35608,77.04879,Drumstick tree-Moringa oleifera,Kerala,1.0,0.0,0.0,,,,,,
8.35608,77.04879,Rain tree-Albizia saman,Kerala,1.0,0.0,0.0,,,,,,
8.35608,77.04879,Teak-Tectona grandis,Kerala,1.0,1.0,0.0,,,,,,
8.35608,77.05795,Chiku Sapodilla-Manilkara zapota,Kerala,1.0,1.0,0.0,,,,,,
8.35608,77.05795,Indian Laburnum-Cassia fistula,Kerala,1.0,0.0,0.0,,,,,,
8.35608,77.05795,Quickstick-Gliricidia sepium,Kerala,1.0,0.0,0.0,,,,,,
8.35704,77.04914,Jackfruit-Artocarpus heterophyllus,Kerala,1.0,-2.0,0.0,,,,,,
8.35704,77.04914,Tamarind-Tamarindus indica,Kerala,1.0,0.0,0.0,,,,,,
8.3574,77.07876,Amla-Phyllanthus emblica,Kerala,1.0,1.0,0.0,,,,,,
8.35749,77.04559,Jackfruit-Artocarpus heterophyllus,Kerala,1.3333333333333333,0.6666666666666666,0.6666666666666666,,,,,,
8.35749,77.04559,Maulsari-Mimusops elengi,Kerala,1.0,1.0,0.0,,,,,,
8.35749,77.04559,True Ashoka-Saraca asoca,Kerala,1.0,0.0,0.0,,,,,,
8.35766,77.05306,Custard apple-Annona squamosa,Kerala,1.0,0.0,0.0,,,,,,
8.35788,77.05311,Coconut palm-Cocos nucifera,Kerala,1.0,0.9726027397260274,1.9452054794520548,,,,,,
8.35788,77.05311,Custard apple-Annona squamosa,Kerala,1.0,0.5,1.0,,,,,,
8.35788,77.05311,Drumstick tree-Moringa oleifera,Kerala,1.0,0.0,0.0,,,,,,
8.35788,77.05311,Jackfruit-Artocarpus heterophyllus,Kerala,1.5,-0.5,1.5,,,,,,
8.35788,77.05311,Mango (all varieties)-Mangifera indica,Kerala,1.0,0.0,0.0,,,,,,
8.35788,77.05311,Maulsari-Mimusops elengi,Kerala,1.0,0.0,0.0,,,,,,
8.35788,77.05311,Peepal-Ficus religiosa,Kerala,1.0,-2.0,0.0,,,,,,
8.35788,77.05311,Quickstick-Gliricidia sepium,Kerala,1.0,0.0,0.0,,,,,,
8.35834,77.05315,Coconut palm-Cocos nucifera,Kerala,1.0,1.0,2.0,,,,,,
8.35834,77.05315,Jackfruit-Artocarpus heterophyllus,Kerala,1.0,-2.0,0.0,,,,,,
8.35842,77.05079,Coconut palm-Cocos nucifera,Kerala,1.0,1.0,1.8666666666666667,,,,,,
8.35842,77.05079,Custard apple-Annona squamosa,Kerala,1.2,0.8,0.2,1.0,1.0,0.0,-0.19999999999999996,0.19999999999999996,-0.2
8.35842,77.05079,Drumstick tree-Moringa oleifera,Kerala,1.0,0.0,0.0,,,,,,
8.35842,77.05079,Guava tree-Psidium guajava,Kerala,1.0,2.0,1.0,,,,,,
8.35842,77.05079,Mango (all varieties)-Mangifera indica,Kerala,1.0294117647058822,0.8529411764705882,1.088235294117647,1.0975609756097562,0.5853658536585366,0.14634146341463414,0.06814921090387394,-0.26757532281205165,-0.9418938307030128
8.35842,77.05079,Quickstick-Gliricidia sepium,Kerala,1.0,0.0,0.0,,,,,,
8.3593,77.05133,Coconut palm-Cocos nucifera,Kerala,1.0,1.0,2.0,,,,,,
8.3593,77.05133,Guava tree-Psidium guajava,Kerala,1.0,1.0,0.0,,,,,,
8.35943,77.05167,Custard apple-Annona squamosa,Kerala,1.0,0.0,0.0,,,,,,
8.35943,77.06589,Amla-Phyllanthus emblica,Kerala,0.8656716417910447,0.029850746268656716,0.2835820895522388,,,,,,
8.35943,77.06589,Indian Laburnum-Cassia fistula,Kerala,0.8378378378378378,0.7297297297297297,0.05405405405405406,,,,,,
8.35943,77.06589,Jackfruit-Artocarpus heterophyllus,Kerala,1.1837837837837837,0.0918918918918919,0.2918918918918919,,,,,,
8.35943,77.06589,Mango (all varieties)-Mangifera indica,Kerala,1.1702127659574468,0.3446808510638298,0.08936170212765958,,,,,,
8.35943,77.06589,Peepal-Ficus religiosa,Kerala,1.0,0.0,0.0,,,,,,
8.35943,77.06589,Purple Bauhinia-Bauhinia purpurea,Kerala,1.0,1.0,0.0,,,,,,
8.35943,77.06589,Tamarind-Tamarindus indica,Kerala,1.0227272727272727,0.7045454545454546,0.5,,,,,,
8.35943,77.06589,Teak-Tectona grandis,Kerala,1.0,0.631578947368421,0.15789473684210525,,,,,,
8.35952,77.05422,Coconut palm-Cocos nucifera,Kerala,1.0,1.0,2.0,,,,,,
8.35952,77.06548,Peepal-Ficus religiosa,Kerala,1.0,-2.0,0.0,,,,,,
8.3598,77.05402,Amla-Phyllanthus emblica,Kerala,1.0,0.16666666666666666,0.16666666666666666,,,,,,
8.3598,77.05402,Chandada-Macaranga peltata,Kerala,1.5,0.0,0.0,,,,,,
8.3598,77.05402,Chiku Sapodilla-Manilkara zapota,Kerala,1.0,0.0,1.0,,,,,,
8.3598,77.05402,Coconut palm-Cocos nucifera,Kerala,1.0,0.9041095890410958,1.9452054794520548,,,,,,
8.3598,77.05402,Custard apple-Annona squamosa,Kerala,1.0,-0.2,0.4,,,,,,
8.3598,77.05402,Drumstick tree-Moringa oleifera,Kerala,1.0,0.0,0.0,,,,,,
8.3598,77.05402,Guava tree-Psidium guajava,Kerala,1.0,0.0,0.0,,,,,,
