Year,State_name,Phenophase,Total Observations,Observation_Change,Total_Observations_All_Years,Average_Yearly_Change
2021.0,Sikkim,Leaves_old,3,2.0,15,2.2
2023.0,Sikkim,Leaves_old,11,8.0,15,2.2
2016.0,Telangana,Flowers_Female,0,,19,1.8333333333333333
2017.0,Telangana,Flowers_Female,0,0.0,19,1.8333333333333333
2018.0,Telangana,Flowers_Female,0,0.0,19,1.8333333333333333
2019.0,Telangana,Flowers_Female,0,0.0,19,1.8333333333333333
2021.0,Telangana,Flowers_Female,2,2.0,19,1.8333333333333333
2022.0,Telangana,Flowers_Female,6,4.0,19,1.8333333333333333
2023.0,Telangana,Flowers_Female,11,5.0,19,1.8333333333333333
2016.0,Telangana,Flowers_bud,5,,264,9.666666666666666
2017.0,Telangana,Flowers_bud,3,-2.0,264,9.666666666666666
2018.0,Telangana,Flowers_bud,38,35.0,264,9.666666666666666
2019.0,Telangana,Flowers_bud,103,65.0,264,9.666666666666666
2021.0,Telangana,Flowers_bud,3,-100.0,264,9.666666666666666
2022.0,Telangana,Flowers_bud,49,46.0,264,9.666666666666666
2023.0,Telangana,Flowers_bud,63,14.0,264,9.666666666666666
2016.0,Telangana,Flowers_male,0,,19,1.8333333333333333
2017.0,Telangana,Flowers_male,0,0.0,19,1.8333333333333333
2018.0,Telangana,Flowers_male,0,0.0,19,1.8333333333333333
2019.0,Telangana,Flowers_male,0,0.0,19,1.8333333333333333
2021.0,Telangana,Flowers_male,2,2.0,19,1.8333333333333333
2022.0,Telangana,Flowers_male,6,4.0,19,1.8333333333333333
2023.0,Telangana,Flowers_male,11,5.0,19,1.8333333333333333
2016.0,Telangana,Flowers_open,5,,265,10.666666666666666
2017.0,Telangana,Flowers_open,3,-2.0,265,10.666666666666666
2018.0,Telangana,Flowers_open,38,35.0,265,10.666666666666666
2019.0,Telangana,Flowers_open,103,65.0,265,10.666666666666666
2021.0,Telangana,Flowers_open,1,-102.0,265,10.666666666666666
2022.0,Telangana,Flowers_open,46,45.0,265,10.666666666666666
2023.0,Telangana,Flowers_open,69,23.0,265,10.666666666666666
2016.0,Telangana,Fruits_open,0,,55,3.3333333333333335
2017.0,Telangana,Fruits_open,0,0.0,55,3.3333333333333335
2018.0,Telangana,Fruits_open,0,0.0,55,3.3333333333333335
2019.0,Telangana,Fruits_open,24,24.0,55,3.3333333333333335
2021.0,Telangana,Fruits_open,0,-24.0,55,3.3333333333333335
2022.0,Telangana,Fruits_open,11,11.0,55,3.3333333333333335
2023.0,Telangana,Fruits_open,20,9.0,55,3.3333333333333335
2016.0,Telangana,Fruits_ripe,5,,267,10.666666666666666
2017.0,Telangana,Fruits_ripe,3,-2.0,267,10.666666666666666
2018.0,Telangana,Fruits_ripe,40,37.0,267,10.666666666666666
2019.0,Telangana,Fruits_ripe,98,58.0,267,10.666666666666666
2021.0,Telangana,Fruits_ripe,2,-96.0,267,10.666666666666666
2022.0,Telangana,Fruits_ripe,50,48.0,267,10.666666666666666
2023.0,Telangana,Fruits_ripe,69,19.0,267,10.666666666666666
2016.0,Telangana,Fruits_unripe,5,,274,10.833333333333334
2017.0,Telangana,Fruits_unripe,3,-2.0,274,10.833333333333334
2018.0,Telangana,Fruits_unripe,40,37.0,274,10.833333333333334
2019.0,Telangana,Fruits_unripe,99,59.0,274,10.833333333333334
2021.0,Telangana,Fruits_unripe,3,-96.0,274,10.833333333333334
2022.0,Telangana,Fruits_unripe,54,51.0,274,10.833333333333334
2023.0,Telangana,Fruits_unripe,70,16.0,274,10.833333333333334
2016.0,Telangana,Leaves_fresh,5,,286,11.666666666666666
2017.0,Telangana,Leaves_fresh,3,-2.0,286,11.666666666666666
2018.0,Telangana,Leaves_fresh,40,37.0,286,11.666666666666666
2019.0,Telangana,Leaves_fresh,106,66.0,286,11.666666666666666
2021.0,Telangana,Leaves_fresh,3,-103.0,286,11.666666666666666
2022.0,Telangana,Leaves_fresh,54,51.0,286,11.666666666666666
2023.0,Telangana,Leaves_fresh,75,21.0,286,11.666666666666666
2016.0,Telangana,Leaves_mature,5,,289,12.333333333333334
2017.0,Telangana,Leaves_mature,3,-2.0,289,12.333333333333334
2018.0,Telangana,Leaves_mature,40,37.0,289,12.333333333333334
2019.0,Telangana,Leaves_mature,104,64.0,289,12.333333333333334
2021.0,Telangana,Leaves_mature,3,-101.0,289,12.333333333333334
2022.0,Telangana,Leaves_mature,55,52.0,289,12.333333333333334
2023.0,Telangana,Leaves_mature,79,24.0,289,12.333333333333334
2016.0,Telangana,Leaves_old,0,,253,13.0
2017.0,Telangana,Leaves_old,0,0.0,253,13.0
2018.0,Telangana,Leaves_old,13,13.0,253,13.0
2019.0,Telangana,Leaves_old,105,92.0,253,13.0
2021.0,Telangana,Leaves_old,2,-103.0,253,13.0
2022.0,Telangana,Leaves_old,55,53.0,253,13.0
2023.0,Telangana,Leaves_old,78,23.0,253,13.0
2016.0,West Bengal,Flowers_Female,0,,79,10.166666666666666
2018.0,West Bengal,Flowers_Female,12,12.0,79,10.166666666666666
2019.0,West Bengal,Flowers_Female,0,-12.0,79,10.166666666666666
2020.0,West Bengal,Flowers_Female,0,0.0,79,10.166666666666666
2021.0,West Bengal,Flowers_Female,1,1.0,79,10.166666666666666
2022.0,West Bengal,Flowers_Female,5,4.0,79,10.166666666666666
2023.0,West Bengal,Flowers_Female,61,56.0,79,10.166666666666666
2016.0,West Bengal,Flowers_bud,1,,720,62.166666666666664
2018.0,West Bengal,Flowers_bud,254,253.0,720,62.166666666666664
2019.0,West Bengal,Flowers_bud,3,-251.0,720,62.166666666666664
2020.0,West Bengal,Flowers_bud,20,17.0,720,62.166666666666664
2021.0,West Bengal,Flowers_bud,6,-14.0,720,62.166666666666664
2022.0,West Bengal,Flowers_bud,62,56.0,720,62.166666666666664
2023.0,West Bengal,Flowers_bud,374,312.0,720,62.166666666666664
2016.0,West Bengal,Flowers_male,0,,80,10.166666666666666
2018.0,West Bengal,Flowers_male,12,12.0,80,10.166666666666666
2019.0,West Bengal,Flowers_male,0,-12.0,80,10.166666666666666
2020.0,West Bengal,Flowers_male,0,0.0,80,10.166666666666666
2021.0,West Bengal,Flowers_male,1,1.0,80,10.166666666666666
2022.0,West Bengal,Flowers_male,6,5.0,80,10.166666666666666
2023.0,West Bengal,Flowers_male,61,55.0,80,10.166666666666666
2016.0,West Bengal,Flowers_open,1,,668,58.5
2018.0,West Bengal,Flowers_open,229,228.0,668,58.5
2019.0,West Bengal,Flowers_open,3,-226.0,668,58.5
2020.0,West Bengal,Flowers_open,20,17.0,668,58.5
2021.0,West Bengal,Flowers_open,6,-14.0,668,58.5
2022.0,West Bengal,Flowers_open,57,51.0,668,58.5
2023.0,West Bengal,Flowers_open,352,295.0,668,58.5
2016.0,West Bengal,Fruits_open,0,,175,18.166666666666668
2018.0,West Bengal,Fruits_open,39,39.0,175,18.166666666666668
2019.0,West Bengal,Fruits_open,2,-37.0,175,18.166666666666668
2020.0,West Bengal,Fruits_open,2,0.0,175,18.166666666666668
2021.0,West Bengal,Fruits_open,1,-1.0,175,18.166666666666668
2022.0,West Bengal,Fruits_open,22,21.0,175,18.166666666666668
2023.0,West Bengal,Fruits_open,109,87.0,175,18.166666666666668
2016.0,West Bengal,Fruits_ripe,1,,818,73.0
2018.0,West Bengal,Fruits_ripe,282,281.0,818,73.0
2019.0,West Bengal,Fruits_ripe,3,-279.0,818,73.0
2020.0,West Bengal,Fruits_ripe,20,17.0,818,73.0
2021.0,West Bengal,Fruits_ripe,6,-14.0,818,73.0
2022.0,West Bengal,Fruits_ripe,67,61.0,818,73.0
2023.0,West Bengal,Fruits_ripe,439,372.0,818,73.0
2016.0,West Bengal,Fruits_unripe,1,,820,73.66666666666667
2018.0,West Bengal,Fruits_unripe,280,279.0,820,73.66666666666667
2019.0,West Bengal,Fruits_unripe,3,-277.0,820,73.66666666666667
2020.0,West Bengal,Fruits_unripe,20,17.0,820,73.66666666666667
2021.0,West Bengal,Fruits_unripe,6,-14.0,820,73.66666666666667
2022.0,West Bengal,Fruits_unripe,67,61.0,820,73.66666666666667
2023.0,West Bengal,Fruits_unripe,443,376.0,820,73.66666666666667
2016.0,West Bengal,Leaves_fresh,1,,846,75.66666666666667
2018.0,West Bengal,Leaves_fresh,293,292.0,846,75.66666666666667
2019.0,West Bengal,Leaves_fresh,4,-289.0,846,75.66666666666667
2020.0,West Bengal,Leaves_fresh,20,16.0,846,75.66666666666667
2021.0,West Bengal,Leaves_fresh,6,-14.0,846,75.66666666666667
2022.0,West Bengal,Leaves_fresh,67,61.0,846,75.66666666666667
2023.0,West Bengal,Leaves_fresh,455,388.0,846,75.66666666666667
2016.0,West Bengal,Leaves_mature,1,,850,76.0
2018.0,West Bengal,Leaves_mature,294,293.0,850,76.0
2019.0,West Bengal,Leaves_mature,5,-289.0,850,76.0
2020.0,West Bengal,Leaves_mature,20,15.0,850,76.0
2021.0,West Bengal,Leaves_mature,6,-14.0,850,76.0
2022.0,West Bengal,Leaves_mature,67,61.0,850,76.0
2023.0,West Bengal,Leaves_mature,457,390.0,850,76.0
2016.0,West Bengal,Leaves_old,0,,837,75.0
2018.0,West Bengal,Leaves_old,294,294.0,837,75.0
2019.0,West Bengal,Leaves_old,3,-291.0,837,75.0
2020.0,West Bengal,Leaves_old,17,14.0,837,75.0
2021.0,West Bengal,Leaves_old,6,-11.0,837,75.0
2022.0,West Bengal,Leaves_old,67,61.0,837,75.0
2023.0,West Bengal,Leaves_old,450,383.0,837,75.0
2017.0,Assam,Flowers_Female,0,,27,1.0
2018.0,Assam,Flowers_Female,0,0.0,27,1.0
2019.0,Assam,Flowers_Female,0,0.0,27,1.0
2022.0,Assam,Flowers_Female,23,23.0,27,1.0
2023.0,Assam,Flowers_Female,4,-19.0,27,1.0
2017.0,Assam,Flowers_bud,85,,221,-14.75
2018.0,Assam,Flowers_bud,31,-54.0,221,-14.75
2019.0,Assam,Flowers_bud,16,-15.0,221,-14.75
2022.0,Assam,Flowers_bud,63,47.0,221,-14.75
2023.0,Assam,Flowers_bud,26,-37.0,221,-14.75
2017.0,Assam,Flowers_male,0,,27,1.0
2018.0,Assam,Flowers_male,0,0.0,27,1.0
2019.0,Assam,Flowers_male,0,0.0,27,1.0
2022.0,Assam,Flowers_male,23,23.0,27,1.0
2023.0,Assam,Flowers_male,4,-19.0,27,1.0
2017.0,Assam,Flowers_open,83,,212,-14.5
2018.0,Assam,Flowers_open,31,-52.0,212,-14.5
2019.0,Assam,Flowers_open,16,-15.0,212,-14.5
2022.0,Assam,Flowers_open,57,41.0,212,-14.5
2023.0,Assam,Flowers_open,25,-32.0,212,-14.5
2017.0,Assam,Fruits_open,0,,25,2.5
2018.0,Assam,Fruits_open,1,1.0,25,2.5
2019.0,Assam,Fruits_open,0,-1.0,25,2.5
2022.0,Assam,Fruits_open,14,14.0,25,2.5
2023.0,Assam,Fruits_open,10,-4.0,25,2.5
2017.0,Assam,Fruits_ripe,83,,227,-13.5
2018.0,Assam,Fruits_ripe,37,-46.0,227,-13.5
2019.0,Assam,Fruits_ripe,15,-22.0,227,-13.5
2022.0,Assam,Fruits_ripe,63,48.0,227,-13.5
2023.0,Assam,Fruits_ripe,29,-34.0,227,-13.5
2017.0,Assam,Fruits_unripe,86,,231,-14.0
2018.0,Assam,Fruits_unripe,37,-49.0,231,-14.0
2019.0,Assam,Fruits_unripe,15,-22.0,231,-14.0
2022.0,Assam,Fruits_unripe,63,48.0,231,-14.0
2023.0,Assam,Fruits_unripe,30,-33.0,231,-14.0
2017.0,Assam,Leaves_fresh,86,,234,-14.0
2018.0,Assam,Leaves_fresh,39,-47.0,234,-14.0
2019.0,Assam,Leaves_fresh,16,-23.0,234,-14.0
2022.0,Assam,Leaves_fresh,63,47.0,234,-14.0
2023.0,Assam,Leaves_fresh,30,-33.0,234,-14.0
2017.0,Assam,Leaves_mature,86,,234,-14.0
2018.0,Assam,Leaves_mature,39,-47.0,234,-14.0
2019.0,Assam,Leaves_mature,16,-23.0,234,-14.0
2022.0,Assam,Leaves_mature,63,47.0,234,-14.0
2023.0,Assam,Leaves_mature,30,-33.0,234,-14.0
2017.0,Assam,Leaves_old,0,,105,7.25
2018.0,Assam,Leaves_old,9,9.0,105,7.25
2019.0,Assam,Leaves_old,4,-5.0,105,7.25
2022.0,Assam,Leaves_old,63,59.0,105,7.25
2023.0,Assam,Leaves_old,29,-34.0,105,7.25
2017.0,Bihar,Flowers_Female,0,,14,1.25
2019.0,Bihar,Flowers_Female,0,0.0,14,1.25
2021.0,Bihar,Flowers_Female,8,8.0,14,1.25
2022.0,Bihar,Flowers_Female,1,-7.0,14,1.25
2023.0,Bihar,Flowers_Female,5,4.0,14,1.25
2017.0,Bihar,Flowers_bud,1,,27,1.5
2019.0,Bihar,Flowers_bud,1,0.0,27,1.5
2021.0,Bihar,Flowers_bud,17,16.0,27,1.5
2022.0,Bihar,Flowers_bud,1,-16.0,27,1.5
2023.0,Bihar,Flowers_bud,7,6.0,27,1.5
2017.0,Bihar,Flowers_male,0,,14,1.25
2019.0,Bihar,Flowers_male,0,0.0,14,1.25
2021.0,Bihar,Flowers_male,8,8.0,14,1.25
2022.0,Bihar,Flowers_male,1,-7.0,14,1.25
2023.0,Bihar,Flowers_male,5,4.0,14,1.25
2017.0,Bihar,Flowers_open,1,,24,1.0
2019.0,Bihar,Flowers_open,1,0.0,24,1.0
2021.0,Bihar,Flowers_open,17,16.0,24,1.0
2022.0,Bihar,Flowers_open,0,-17.0,24,1.0
2023.0,Bihar,Flowers_open,5,5.0,24,1.0
2017.0,Bihar,Fruits_open,0,,12,1.0
2019.0,Bihar,Fruits_open,0,0.0,12,1.0
2021.0,Bihar,Fruits_open,8,8.0,12,1.0
2022.0,Bihar,Fruits_open,0,-8.0,12,1.0
2023.0,Bihar,Fruits_open,4,4.0,12,1.0
2017.0,Bihar,Fruits_ripe,1,,27,1.5
2019.0,Bihar,Fruits_ripe,1,0.0,27,1.5
2021.0,Bihar,Fruits_ripe,17,16.0,27,1.5
2022.0,Bihar,Fruits_ripe,1,-16.0,27,1.5
2023.0,Bihar,Fruits_ripe,7,6.0,27,1.5
2017.0,Bihar,Fruits_unripe,1,,27,1.5
2019.0,Bihar,Fruits_unripe,1,0.0,27,1.5
2021.0,Bihar,Fruits_unripe,17,16.0,27,1.5
2022.0,Bihar,Fruits_unripe,1,-16.0,27,1.5
2023.0,Bihar,Fruits_unripe,7,6.0,27,1.5
2017.0,Bihar,Leaves_fresh,1,,27,1.5
2019.0,Bihar,Leaves_fresh,1,0.0,27,1.5
2021.0,Bihar,Leaves_fresh,17,16.0,27,1.5
2022.0,Bihar,Leaves_fresh,1,-16.0,27,1.5
2023.0,Bihar,Leaves_fresh,7,6.0,27,1.5
2017.0,Bihar,Leaves_mature,1,,27,1.5
2019.0,Bihar,Leaves_mature,1,0.0,27,1.5
2021.0,Bihar,Leaves_mature,17,16.0,27,1.5
2022.0,Bihar,Leaves_mature,1,-16.0,27,1.5
2023.0,Bihar,Leaves_mature,7,6.0,27,1.5
2017.0,Bihar,Leaves_old,0,,26,1.75
2019.0,Bihar,Leaves_old,1,1.0,26,1.75
2021.0,Bihar,Leaves_old,17,16.0,26,1.75
2022.0,Bihar,Leaves_old,1,-16.0,26,1.75
2023.0,Bihar,Leaves_old,7,6.0,26,1.75
2017.0,Gujarat,Flowers_Female,0,,38,5.0
2018.0,Gujarat,Flowers_Female,0,0.0,38,5.0
2020.0,Gujarat,Flowers_Female,1,1.0,38,5.0
2021.0,Gujarat,Flowers_Female,1,0.0,38,5.0
2022.0,Gujarat,Flowers_Female,11,10.0,38,5.0
2023.0,Gujarat,Flowers_Female,25,14.0,38,5.0
2017.0,Gujarat,Flowers_bud,6,,143,21.6
2018.0,Gujarat,Flowers_bud,7,1.0,143,21.6
2020.0,Gujarat,Flowers_bud,1,-6.0,143,21.6
2021.0,Gujarat,Flowers_bud,1,0.0,143,21.6
2022.0,Gujarat,Flowers_bud,14,13.0,143,21.6
2023.0,Gujarat,Flowers_bud,114,100.0,143,21.6
2017.0,Gujarat,Flowers_male,0,,38,5.0
2018.0,Gujarat,Flowers_male,0,0.0,38,5.0
2020.0,Gujarat,Flowers_male,1,1.0,38,5.0
2021.0,Gujarat,Flowers_male,1,0.0,38,5.0
2022.0,Gujarat,Flowers_male,11,10.0,38,5.0
2023.0,Gujarat,Flowers_male,25,14.0,38,5.0
2017.0,Gujarat,Flowers_open,6,,144,21.6
2018.0,Gujarat,Flowers_open,7,1.0,144,21.6
2020.0,Gujarat,Flowers_open,1,-6.0,144,21.6
2021.0,Gujarat,Flowers_open,1,0.0,144,21.6
2022.0,Gujarat,Flowers_open,15,14.0,144,21.6
2023.0,Gujarat,Flowers_open,114,99.0,144,21.6
2017.0,Gujarat,Fruits_open,0,,112,19.8
2018.0,Gujarat,Fruits_open,2,2.0,112,19.8
2020.0,Gujarat,Fruits_open,1,-1.0,112,19.8
2021.0,Gujarat,Fruits_open,1,0.0,112,19.8
2022.0,Gujarat,Fruits_open,9,8.0,112,19.8
2023.0,Gujarat,Fruits_open,99,90.0,112,19.8
2017.0,Gujarat,Fruits_ripe,5,,154,23.8
2018.0,Gujarat,Fruits_ripe,7,2.0,154,23.8
2020.0,Gujarat,Fruits_ripe,1,-6.0,154,23.8
2021.0,Gujarat,Fruits_ripe,1,0.0,154,23.8
2022.0,Gujarat,Fruits_ripe,16,15.0,154,23.8
2023.0,Gujarat,Fruits_ripe,124,108.0,154,23.8
2017.0,Gujarat,Fruits_unripe,4,,150,24.0
2018.0,Gujarat,Fruits_unripe,6,2.0,150,24.0
2020.0,Gujarat,Fruits_unripe,1,-5.0,150,24.0
2021.0,Gujarat,Fruits_unripe,1,0.0,150,24.0
2022.0,Gujarat,Fruits_unripe,14,13.0,150,24.0
2023.0,Gujarat,Fruits_unripe,124,110.0,150,24.0
2017.0,Gujarat,Leaves_fresh,4,,170,24.0
2018.0,Gujarat,Leaves_fresh,22,18.0,170,24.0
2020.0,Gujarat,Leaves_fresh,1,-21.0,170,24.0
2021.0,Gujarat,Leaves_fresh,1,0.0,170,24.0
2022.0,Gujarat,Leaves_fresh,18,17.0,170,24.0
2023.0,Gujarat,Leaves_fresh,124,106.0,170,24.0
2017.0,Gujarat,Leaves_mature,6,,173,23.8
2018.0,Gujarat,Leaves_mature,22,16.0,173,23.8
2020.0,Gujarat,Leaves_mature,1,-21.0,173,23.8
2021.0,Gujarat,Leaves_mature,1,0.0,173,23.8
2022.0,Gujarat,Leaves_mature,18,17.0,173,23.8
2023.0,Gujarat,Leaves_mature,125,107.0,173,23.8
2017.0,Gujarat,Leaves_old,0,,161,25.0
2018.0,Gujarat,Leaves_old,21,21.0,161,25.0
2020.0,Gujarat,Leaves_old,1,-20.0,161,25.0
2021.0,Gujarat,Leaves_old,1,0.0,161,25.0
2022.0,Gujarat,Leaves_old,13,12.0,161,25.0
2023.0,Gujarat,Leaves_old,125,112.0,161,25.0
2018.0,Chhattisgarh,Flowers_Female,0,,26,3.8
2019.0,Chhattisgarh,Flowers_Female,0,0.0,26,3.8
2020.0,Chhattisgarh,Flowers_Female,3,3.0,26,3.8
2021.0,Chhattisgarh,Flowers_Female,4,1.0,26,3.8
2022.0,Chhattisgarh,Flowers_Female,0,-4.0,26,3.8
2023.0,Chhattisgarh,Flowers_Female,19,19.0,26,3.8
2018.0,Chhattisgarh,Flowers_bud,19,,65,3.2
2019.0,Chhattisgarh,Flowers_bud,4,-15.0,65,3.2
2020.0,Chhattisgarh,Flowers_bud,3,-1.0,65,3.2
2021.0,Chhattisgarh,Flowers_bud,4,1.0,65,3.2
2022.0,Chhattisgarh,Flowers_bud,0,-4.0,65,3.2
2023.0,Chhattisgarh,Flowers_bud,35,35.0,65,3.2
2018.0,Chhattisgarh,Flowers_male,0,,27,4.0
2019.0,Chhattisgarh,Flowers_male,0,0.0,27,4.0
2020.0,Chhattisgarh,Flowers_male,3,3.0,27,4.0
2021.0,Chhattisgarh,Flowers_male,4,1.0,27,4.0
2022.0,Chhattisgarh,Flowers_male,0,-4.0,27,4.0
2023.0,Chhattisgarh,Flowers_male,20,20.0,27,4.0
2018.0,Chhattisgarh,Flowers_open,19,,55,1.6
2019.0,Chhattisgarh,Flowers_open,4,-15.0,55,1.6
2020.0,Chhattisgarh,Flowers_open,2,-2.0,55,1.6
2021.0,Chhattisgarh,Flowers_open,3,1.0,55,1.6
2022.0,Chhattisgarh,Flowers_open,0,-3.0,55,1.6
2023.0,Chhattisgarh,Flowers_open,27,27.0,55,1.6
2018.0,Chhattisgarh,Fruits_open,4,,28,3.0
2019.0,Chhattisgarh,Fruits_open,0,-4.0,28,3.0
2020.0,Chhattisgarh,Fruits_open,2,2.0,28,3.0
2021.0,Chhattisgarh,Fruits_open,3,1.0,28,3.0
2022.0,Chhattisgarh,Fruits_open,0,-3.0,28,3.0
2023.0,Chhattisgarh,Fruits_open,19,19.0,28,3.0
2018.0,Chhattisgarh,Fruits_ripe,22,,69,2.6
2019.0,Chhattisgarh,Fruits_ripe,4,-18.0,69,2.6
2020.0,Chhattisgarh,Fruits_ripe,3,-1.0,69,2.6
2021.0,Chhattisgarh,Fruits_ripe,4,1.0,69,2.6
2022.0,Chhattisgarh,Fruits_ripe,1,-3.0,69,2.6
2023.0,Chhattisgarh,Fruits_ripe,35,34.0,69,2.6
2018.0,Chhattisgarh,Fruits_unripe,18,,67,3.8
2019.0,Chhattisgarh,Fruits_unripe,4,-14.0,67,3.8
2020.0,Chhattisgarh,Fruits_unripe,3,-1.0,67,3.8
2021.0,Chhattisgarh,Fruits_unripe,4,1.0,67,3.8
2022.0,Chhattisgarh,Fruits_unripe,1,-3.0,67,3.8
2023.0,Chhattisgarh,Fruits_unripe,37,36.0,67,3.8
2018.0,Chhattisgarh,Leaves_fresh,23,,73,2.8
2019.0,Chhattisgarh,Leaves_fresh,5,-18.0,73,2.8
2020.0,Chhattisgarh,Leaves_fresh,3,-2.0,73,2.8
2021.0,Chhattisgarh,Leaves_fresh,4,1.0,73,2.8
2022.0,Chhattisgarh,Leaves_fresh,1,-3.0,73,2.8
2023.0,Chhattisgarh,Leaves_fresh,37,36.0,73,2.8
2018.0,Chhattisgarh,Leaves_mature,24,,76,3.0
2019.0,Chhattisgarh,Leaves_mature,5,-19.0,76,3.0
2020.0,Chhattisgarh,Leaves_mature,3,-2.0,76,3.0
2021.0,Chhattisgarh,Leaves_mature,4,1.0,76,3.0
2022.0,Chhattisgarh,Leaves_mature,1,-3.0,76,3.0
2023.0,Chhattisgarh,Leaves_mature,39,38.0,76,3.0
2018.0,Chhattisgarh,Leaves_old,21,,73,3.6
2019.0,Chhattisgarh,Leaves_old,5,-16.0,73,3.6
2020.0,Chhattisgarh,Leaves_old,3,-2.0,73,3.6
2021.0,Chhattisgarh,Leaves_old,4,1.0,73,3.6
2022.0,Chhattisgarh,Leaves_old,1,-3.0,73,3.6
2023.0,Chhattisgarh,Leaves_old,39,38.0,73,3.6
2018.0,Dadra and Nagar Haveli,Flowers_Female,0,,0,
2018.0,Dadra and Nagar Haveli,Flowers_bud,1,,1,
2018.0,Dadra and Nagar Haveli,Flowers_male,0,,0,
2018.0,Dadra and Nagar Haveli,Flowers_open,1,,1,
2018.0,Dadra and Nagar Haveli,Fruits_open,0,,0,
2018.0,Dadra and Nagar Haveli,Fruits_ripe,0,,0,
2018.0,Dadra and Nagar Haveli,Fruits_unripe,0,,0,
2018.0,Dadra and Nagar Haveli,Leaves_fresh,1,,1,
2018.0,Dadra and Nagar Haveli,Leaves_mature,1,,1,
2018.0,Dadra and Nagar Haveli,Leaves_old,1,,1,
2018.0,Goa,Flowers_Female,23,,309,39.4
2019.0,Goa,Flowers_Female,44,21.0,309,39.4
2020.0,Goa,Flowers_Female,4,-40.0,309,39.4
2021.0,Goa,Flowers_Female,9,5.0,309,39.4
2022.0,Goa,Flowers_Female,9,0.0,309,39.4
2023.0,Goa,Flowers_Female,220,211.0,309,39.4
2018.0,Goa,Flowers_bud,235,,1404,16.6
2019.0,Goa,Flowers_bud,810,575.0,1404,16.6
2020.0,Goa,Flowers_bud,7,-803.0,1404,16.6
2021.0,Goa,Flowers_bud,20,13.0,1404,16.6
2022.0,Goa,Flowers_bud,14,-6.0,1404,16.6
2023.0,Goa,Flowers_bud,318,304.0,1404,16.6
2018.0,Goa,Flowers_male,21,,307,39.8
2019.0,Goa,Flowers_male,44,23.0,307,39.8
2020.0,Goa,Flowers_male,4,-40.0,307,39.8
2021.0,Goa,Flowers_male,9,5.0,307,39.8
2022.0,Goa,Flowers_male,9,0.0,307,39.8
2023.0,Goa,Flowers_male,220,211.0,307,39.8
2018.0,Goa,Flowers_open,225,,1350,18.4
2019.0,Goa,Flowers_open,767,542.0,1350,18.4
2020.0,Goa,Flowers_open,7,-760.0,1350,18.4
2021.0,Goa,Flowers_open,20,13.0,1350,18.4
2022.0,Goa,Flowers_open,14,-6.0,1350,18.4
2023.0,Goa,Flowers_open,317,303.0,1350,18.4
2018.0,Goa,Fruits_open,11,,306,43.8
2019.0,Goa,Fruits_open,45,34.0,306,43.8
2020.0,Goa,Fruits_open,2,-43.0,306,43.8
2021.0,Goa,Fruits_open,9,7.0,306,43.8
2022.0,Goa,Fruits_open,9,0.0,306,43.8
2023.0,Goa,Fruits_open,230,221.0,306,43.8
2018.0,Goa,Fruits_ripe,249,,1457,14.6
2019.0,Goa,Fruits_ripe,846,597.0,1457,14.6
2020.0,Goa,Fruits_ripe,7,-839.0,1457,14.6
2021.0,Goa,Fruits_ripe,19,12.0,1457,14.6
2022.0,Goa,Fruits_ripe,14,-5.0,1457,14.6
2023.0,Goa,Fruits_ripe,322,308.0,1457,14.6
2018.0,Goa,Fruits_unripe,245,,1454,15.2
2019.0,Goa,Fruits_unripe,848,603.0,1454,15.2
2020.0,Goa,Fruits_unripe,7,-841.0,1454,15.2
2021.0,Goa,Fruits_unripe,19,12.0,1454,15.2
2022.0,Goa,Fruits_unripe,14,-5.0,1454,15.2
2023.0,Goa,Fruits_unripe,321,307.0,1454,15.2
2018.0,Goa,Leaves_fresh,257,,1485,13.2
2019.0,Goa,Leaves_fresh,866,609.0,1485,13.2
2020.0,Goa,Leaves_fresh,7,-859.0,1485,13.2
2021.0,Goa,Leaves_fresh,20,13.0,1485,13.2
2022.0,Goa,Leaves_fresh,12,-8.0,1485,13.2
2023.0,Goa,Leaves_fresh,323,311.0,1485,13.2
2018.0,Goa,Leaves_mature,258,,1485,13.0
2019.0,Goa,Leaves_mature,864,606.0,1485,13.0
2020.0,Goa,Leaves_mature,7,-857.0,1485,13.0
2021.0,Goa,Leaves_mature,20,13.0,1485,13.0
2022.0,Goa,Leaves_mature,13,-7.0,1485,13.0
2023.0,Goa,Leaves_mature,323,310.0,1485,13.0
2018.0,Goa,Leaves_old,255,,1341,13.4
2019.0,Goa,Leaves_old,724,469.0,1341,13.4
2020.0,Goa,Leaves_old,7,-717.0,1341,13.4
2021.0,Goa,Leaves_old,19,12.0,1341,13.4
2022.0,Goa,Leaves_old,14,-5.0,1341,13.4
2023.0,Goa,Leaves_old,322,308.0,1341,13.4
2018.0,Jammu and Kashmir,Flowers_Female,0,,0,
2018.0,Jammu and Kashmir,Flowers_bud,1,,1,
2018.0,Jammu and Kashmir,Flowers_male,0,,0,
2018.0,Jammu and Kashmir,Flowers_open,1,,1,
2018.0,Jammu and Kashmir,Fruits_open,0,,0,
2018.0,Jammu and Kashmir,Fruits_ripe,0,,0,
2018.0,Jammu and Kashmir,Fruits_unripe,0,,0,
2018.0,Jammu and Kashmir,Leaves_fresh,1,,1,
2018.0,Jammu and Kashmir,Leaves_mature,1,,1,
2018.0,Jammu and Kashmir,Leaves_old,1,,1,
